41.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
16:26:40.1 (1047400)|USER_INFO|[EXTERNAL]|0051I000001HhoW|mark.hausknecht@atginfo.com.apexbootcamp|Pacific Standard Time|GMT-07:00
16:26:40.1 (1073817)|EXECUTION_STARTED
16:26:40.1 (1078590)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
16:26:41.510 (1671306523)|VARIABLE_ASSIGNMENT|[47]|contactNumber|1
16:26:41.510 (1671318980)|HEAP_ALLOCATE|[48]|Bytes:5
16:26:41.510 (1671323128)|STATEMENT_EXECUTE|[47]
16:26:41.510 (1671324155)|STATEMENT_EXECUTE|[48]
16:26:41.510 (1671335720)|HEAP_ALLOCATE|[48]|Bytes:4
16:26:41.510 (1671364410)|HEAP_ALLOCATE|[49]|Bytes:1
16:26:41.510 (1671372910)|HEAP_ALLOCATE|[49]|Bytes:21
16:26:41.510 (1671389815)|VARIABLE_ASSIGNMENT|[48]|this.FirstName|"Contact First Name:  (1 more) ..."|0x236b8e40
16:26:41.510 (1671402458)|HEAP_ALLOCATE|[50]|Bytes:1
16:26:41.510 (1671410315)|HEAP_ALLOCATE|[50]|Bytes:20
16:26:41.510 (1671421642)|VARIABLE_ASSIGNMENT|[48]|this.LastName|"Contact Last Name: 1"|0x236b8e40
16:26:41.510 (1671434572)|VARIABLE_ASSIGNMENT|[48]|this.AccountId|"0011I000007rfo8QAA"|0x236b8e40
16:26:41.510 (1671444243)|VARIABLE_SCOPE_BEGIN|[48]|newContact|Contact|true|false
16:26:41.510 (1671455899)|VARIABLE_ASSIGNMENT|[48]|newContact|{"FirstName":"Contact First Name:  (1 more) ...","LastName":"Contact Last Name: 1","AccountId":"0011I000007rfo8QAA"}|0x236b8e40
16:26:41.510 (1671461048)|STATEMENT_EXECUTE|[53]
16:26:41.510 (1671480753)|HEAP_ALLOCATE|[53]|Bytes:102
16:26:41.510 (1671489988)|HEAP_ALLOCATE|[53]|Bytes:113
16:26:41.510 (1671496383)|USER_DEBUG|[53]|DEBUG|newContact Contact:{FirstName=Contact First Name: 1, LastName=Contact Last Name: 1, AccountId=0011I000007rfo8QAA}
16:26:41.510 (1671502338)|STATEMENT_EXECUTE|[55]
16:26:41.510 (1671507437)|METHOD_EXIT|[31]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1671515194)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:26:41.510 (1671520264)|STATEMENT_EXECUTE|[32]
16:26:41.510 (1671526221)|METHOD_ENTRY|[32]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1671531422)|VARIABLE_SCOPE_BEGIN|[47]|accountId|Id|false|false
16:26:41.510 (1671580567)|VARIABLE_ASSIGNMENT|[47]|accountId|"0011I000007rfo8QAA"
16:26:41.510 (1671585192)|VARIABLE_SCOPE_BEGIN|[47]|contactNumber|Integer|false|false
16:26:41.510 (1671592041)|VARIABLE_ASSIGNMENT|[47]|contactNumber|2
16:26:41.510 (1671604001)|HEAP_ALLOCATE|[48]|Bytes:5
16:26:41.510 (1671607767)|STATEMENT_EXECUTE|[47]
16:26:41.510 (1671608817)|STATEMENT_EXECUTE|[48]
16:26:41.510 (1671620196)|HEAP_ALLOCATE|[48]|Bytes:4
16:26:41.510 (1671634484)|HEAP_ALLOCATE|[49]|Bytes:1
16:26:41.510 (1671642480)|HEAP_ALLOCATE|[49]|Bytes:21
16:26:41.510 (1671658526)|VARIABLE_ASSIGNMENT|[48]|this.FirstName|"Contact First Name:  (1 more) ..."|0x3a77f87f
16:26:41.510 (1671670373)|HEAP_ALLOCATE|[50]|Bytes:1
16:26:41.510 (1671678320)|HEAP_ALLOCATE|[50]|Bytes:20
16:26:41.510 (1671689742)|VARIABLE_ASSIGNMENT|[48]|this.LastName|"Contact Last Name: 2"|0x3a77f87f
16:26:41.510 (1671703278)|VARIABLE_ASSIGNMENT|[48]|this.AccountId|"0011I000007rfo8QAA"|0x3a77f87f
16:26:41.510 (1671712053)|VARIABLE_SCOPE_BEGIN|[48]|newContact|Contact|true|false
16:26:41.510 (1671723630)|VARIABLE_ASSIGNMENT|[48]|newContact|{"FirstName":"Contact First Name:  (1 more) ...","LastName":"Contact Last Name: 2","AccountId":"0011I000007rfo8QAA"}|0x3a77f87f
16:26:41.510 (1671729108)|STATEMENT_EXECUTE|[53]
16:26:41.510 (1671748309)|HEAP_ALLOCATE|[53]|Bytes:102
16:26:41.510 (1671758162)|HEAP_ALLOCATE|[53]|Bytes:113
16:26:41.510 (1671764893)|USER_DEBUG|[53]|DEBUG|newContact Contact:{FirstName=Contact First Name: 2, LastName=Contact Last Name: 2, AccountId=0011I000007rfo8QAA}
16:26:41.510 (1671770221)|STATEMENT_EXECUTE|[55]
16:26:41.510 (1671774902)|METHOD_EXIT|[32]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1671782421)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:26:41.510 (1671792991)|HEAP_ALLOCATE|[30]|Bytes:5
16:26:41.510 (1671802687)|HEAP_ALLOCATE|[30]|Bytes:12
16:26:41.510 (1671808001)|VARIABLE_SCOPE_BEGIN|[30]|currAccount|Account|true|false
16:26:41.510 (1671818463)|VARIABLE_ASSIGNMENT|[30]|currAccount|{"Name":"myAccount-265","Id":"0011I000007rfo9QAA"}|0x51501c6d
16:26:41.510 (1671823457)|STATEMENT_EXECUTE|[30]
16:26:41.510 (1671824470)|STATEMENT_EXECUTE|[31]
16:26:41.510 (1671830859)|METHOD_ENTRY|[31]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1671835956)|VARIABLE_SCOPE_BEGIN|[47]|accountId|Id|false|false
16:26:41.510 (1671884966)|VARIABLE_ASSIGNMENT|[47]|accountId|"0011I000007rfo9QAA"
16:26:41.510 (1671890389)|VARIABLE_SCOPE_BEGIN|[47]|contactNumber|Integer|false|false
16:26:41.510 (1671897189)|VARIABLE_ASSIGNMENT|[47]|contactNumber|1
16:26:41.510 (1671909701)|HEAP_ALLOCATE|[48]|Bytes:5
16:26:41.510 (1671913408)|STATEMENT_EXECUTE|[47]
16:26:41.510 (1671914446)|STATEMENT_EXECUTE|[48]
16:26:41.510 (1671925959)|HEAP_ALLOCATE|[48]|Bytes:4
16:26:41.510 (1671940537)|HEAP_ALLOCATE|[49]|Bytes:1
16:26:41.510 (1671949123)|HEAP_ALLOCATE|[49]|Bytes:21
16:26:41.510 (1671966124)|VARIABLE_ASSIGNMENT|[48]|this.FirstName|"Contact First Name:  (1 more) ..."|0x397a5fc
16:26:41.510 (1671978640)|HEAP_ALLOCATE|[50]|Bytes:1
16:26:41.510 (1671986297)|HEAP_ALLOCATE|[50]|Bytes:20
16:26:41.510 (1671997891)|VARIABLE_ASSIGNMENT|[48]|this.LastName|"Contact Last Name: 1"|0x397a5fc
16:26:41.510 (1672010672)|VARIABLE_ASSIGNMENT|[48]|this.AccountId|"0011I000007rfo9QAA"|0x397a5fc
16:26:41.510 (1672020227)|VARIABLE_SCOPE_BEGIN|[48]|newContact|Contact|true|false
16:26:41.510 (1672031838)|VARIABLE_ASSIGNMENT|[48]|newContact|{"FirstName":"Contact First Name:  (1 more) ...","LastName":"Contact Last Name: 1","AccountId":"0011I000007rfo9QAA"}|0x397a5fc
16:26:41.510 (1672036524)|STATEMENT_EXECUTE|[53]
16:26:41.510 (1672055936)|HEAP_ALLOCATE|[53]|Bytes:102
16:26:41.510 (1672065303)|HEAP_ALLOCATE|[53]|Bytes:113
16:26:41.510 (1672071209)|USER_DEBUG|[53]|DEBUG|newContact Contact:{FirstName=Contact First Name: 1, LastName=Contact Last Name: 1, AccountId=0011I000007rfo9QAA}
16:26:41.510 (1672076968)|STATEMENT_EXECUTE|[55]
16:26:41.510 (1672082065)|METHOD_EXIT|[31]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1672090026)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:26:41.510 (1672094495)|STATEMENT_EXECUTE|[32]
16:26:41.510 (1672100248)|METHOD_ENTRY|[32]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1672104710)|VARIABLE_SCOPE_BEGIN|[47]|accountId|Id|false|false
16:26:41.510 (1672154706)|VARIABLE_ASSIGNMENT|[47]|accountId|"0011I000007rfo9QAA"
16:26:41.510 (1672159547)|VARIABLE_SCOPE_BEGIN|[47]|contactNumber|Integer|false|false
16:26:41.510 (1672166407)|VARIABLE_ASSIGNMENT|[47]|contactNumber|2
16:26:41.510 (1672178338)|HEAP_ALLOCATE|[48]|Bytes:5
16:26:41.510 (1672182137)|STATEMENT_EXECUTE|[47]
16:26:41.510 (1672183161)|STATEMENT_EXECUTE|[48]
16:26:41.510 (1672194144)|HEAP_ALLOCATE|[48]|Bytes:4
16:26:41.510 (1672208455)|HEAP_ALLOCATE|[49]|Bytes:1
16:26:41.510 (1672216146)|HEAP_ALLOCATE|[49]|Bytes:21
16:26:41.510 (1672232625)|VARIABLE_ASSIGNMENT|[48]|this.FirstName|"Contact First Name:  (1 more) ..."|0x495a7549
16:26:41.510 (1672244839)|HEAP_ALLOCATE|[50]|Bytes:1
16:26:41.510 (1672252571)|HEAP_ALLOCATE|[50]|Bytes:20
16:26:41.510 (1672264786)|VARIABLE_ASSIGNMENT|[48]|this.LastName|"Contact Last Name: 2"|0x495a7549
16:26:41.510 (1672278025)|VARIABLE_ASSIGNMENT|[48]|this.AccountId|"0011I000007rfo9QAA"|0x495a7549
16:26:41.510 (1672286620)|VARIABLE_SCOPE_BEGIN|[48]|newContact|Contact|true|false
16:26:41.510 (1672299054)|VARIABLE_ASSIGNMENT|[48]|newContact|{"FirstName":"Contact First Name:  (1 more) ...","LastName":"Contact Last Name: 2","AccountId":"0011I000007rfo9QAA"}|0x495a7549
16:26:41.510 (1672304380)|STATEMENT_EXECUTE|[53]
16:26:41.510 (1672330594)|HEAP_ALLOCATE|[53]|Bytes:102
16:26:41.510 (1672348087)|HEAP_ALLOCATE|[53]|Bytes:113
16:26:41.510 (1672356594)|USER_DEBUG|[53]|DEBUG|newContact Contact:{FirstName=Contact First Name: 2, LastName=Contact Last Name: 2, AccountId=0011I000007rfo9QAA}
16:26:41.510 (1672364956)|STATEMENT_EXECUTE|[55]
16:26:41.510 (1672371598)|METHOD_EXIT|[32]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1672381048)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:26:41.510 (1672392871)|HEAP_ALLOCATE|[30]|Bytes:5
16:26:41.510 (1672402451)|HEAP_ALLOCATE|[30]|Bytes:12
16:26:41.510 (1672407503)|VARIABLE_SCOPE_BEGIN|[30]|currAccount|Account|true|false
16:26:41.510 (1672418521)|VARIABLE_ASSIGNMENT|[30]|currAccount|{"Name":"myAccount-266","Id":"0011I000007rfoAQAQ"}|0x2fb83f4
16:26:41.510 (1672423330)|STATEMENT_EXECUTE|[30]
16:26:41.510 (1672424633)|STATEMENT_EXECUTE|[31]
16:26:41.510 (1672431183)|METHOD_ENTRY|[31]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1672435936)|VARIABLE_SCOPE_BEGIN|[47]|accountId|Id|false|false
16:26:41.510 (1672486813)|VARIABLE_ASSIGNMENT|[47]|accountId|"0011I000007rfoAQAQ"
16:26:41.510 (1672492025)|VARIABLE_SCOPE_BEGIN|[47]|contactNumber|Integer|false|false
16:26:41.510 (1672499405)|VARIABLE_ASSIGNMENT|[47]|contactNumber|1
16:26:41.510 (1672511763)|HEAP_ALLOCATE|[48]|Bytes:5
16:26:41.510 (1672515665)|STATEMENT_EXECUTE|[47]
16:26:41.510 (1672516691)|STATEMENT_EXECUTE|[48]
16:26:41.510 (1672527822)|HEAP_ALLOCATE|[48]|Bytes:4
16:26:41.510 (1672543017)|HEAP_ALLOCATE|[49]|Bytes:1
16:26:41.510 (1672551588)|HEAP_ALLOCATE|[49]|Bytes:21
16:26:41.510 (1672569066)|VARIABLE_ASSIGNMENT|[48]|this.FirstName|"Contact First Name:  (1 more) ..."|0x36bcebac
16:26:41.510 (1672582156)|HEAP_ALLOCATE|[50]|Bytes:1
16:26:41.510 (1672590159)|HEAP_ALLOCATE|[50]|Bytes:20
16:26:41.510 (1672601547)|VARIABLE_ASSIGNMENT|[48]|this.LastName|"Contact Last Name: 1"|0x36bcebac
16:26:41.510 (1672613917)|VARIABLE_ASSIGNMENT|[48]|this.AccountId|"0011I000007rfoAQAQ"|0x36bcebac
16:26:41.510 (1672622763)|VARIABLE_SCOPE_BEGIN|[48]|newContact|Contact|true|false
16:26:41.510 (1672634383)|VARIABLE_ASSIGNMENT|[48]|newContact|{"FirstName":"Contact First Name:  (1 more) ...","LastName":"Contact Last Name: 1","AccountId":"0011I000007rfoAQAQ"}|0x36bcebac
16:26:41.510 (1672639207)|STATEMENT_EXECUTE|[53]
16:26:41.510 (1672659147)|HEAP_ALLOCATE|[53]|Bytes:102
16:26:41.510 (1672668597)|HEAP_ALLOCATE|[53]|Bytes:113
16:26:41.510 (1672674626)|USER_DEBUG|[53]|DEBUG|newContact Contact:{FirstName=Contact First Name: 1, LastName=Contact Last Name: 1, AccountId=0011I000007rfoAQAQ}
16:26:41.510 (1672680806)|STATEMENT_EXECUTE|[55]
16:26:41.510 (1672685903)|METHOD_EXIT|[31]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1672693348)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:26:41.510 (1672697689)|STATEMENT_EXECUTE|[32]
16:26:41.510 (1672703451)|METHOD_ENTRY|[32]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1672708017)|VARIABLE_SCOPE_BEGIN|[47]|accountId|Id|false|false
16:26:41.510 (1672756933)|VARIABLE_ASSIGNMENT|[47]|accountId|"0011I000007rfoAQAQ"
16:26:41.510 (1672761846)|VARIABLE_SCOPE_BEGIN|[47]|contactNumber|Integer|false|false
16:26:41.510 (1672769822)|VARIABLE_ASSIGNMENT|[47]|contactNumber|2
16:26:41.510 (1672782257)|HEAP_ALLOCATE|[48]|Bytes:5
16:26:41.510 (1672786184)|STATEMENT_EXECUTE|[47]
16:26:41.510 (1672787198)|STATEMENT_EXECUTE|[48]
16:26:41.510 (1672798375)|HEAP_ALLOCATE|[48]|Bytes:4
16:26:41.510 (1672812837)|HEAP_ALLOCATE|[49]|Bytes:1
16:26:41.510 (1672820607)|HEAP_ALLOCATE|[49]|Bytes:21
16:26:41.510 (1672836399)|VARIABLE_ASSIGNMENT|[48]|this.FirstName|"Contact First Name:  (1 more) ..."|0x338d4904
16:26:41.510 (1672849039)|HEAP_ALLOCATE|[50]|Bytes:1
16:26:41.510 (1672856397)|HEAP_ALLOCATE|[50]|Bytes:20
16:26:41.510 (1672868330)|VARIABLE_ASSIGNMENT|[48]|this.LastName|"Contact Last Name: 2"|0x338d4904
16:26:41.510 (1672881286)|VARIABLE_ASSIGNMENT|[48]|this.AccountId|"0011I000007rfoAQAQ"|0x338d4904
16:26:41.510 (1672890036)|VARIABLE_SCOPE_BEGIN|[48]|newContact|Contact|true|false
16:26:41.510 (1672901949)|VARIABLE_ASSIGNMENT|[48]|newContact|{"FirstName":"Contact First Name:  (1 more) ...","LastName":"Contact Last Name: 2","AccountId":"0011I000007rfoAQAQ"}|0x338d4904
16:26:41.510 (1672907295)|STATEMENT_EXECUTE|[53]
16:26:41.510 (1672926960)|HEAP_ALLOCATE|[53]|Bytes:102
16:26:41.510 (1672935978)|HEAP_ALLOCATE|[53]|Bytes:113
16:26:41.510 (1672942535)|USER_DEBUG|[53]|DEBUG|newContact Contact:{FirstName=Contact First Name: 2, LastName=Contact Last Name: 2, AccountId=0011I000007rfoAQAQ}
16:26:41.510 (1672948161)|STATEMENT_EXECUTE|[55]
16:26:41.510 (1672953104)|METHOD_EXIT|[32]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1672960507)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:26:41.510 (1672971555)|HEAP_ALLOCATE|[30]|Bytes:5
16:26:41.510 (1672981855)|HEAP_ALLOCATE|[30]|Bytes:12
16:26:41.510 (1672987427)|VARIABLE_SCOPE_BEGIN|[30]|currAccount|Account|true|false
16:26:41.510 (1672998901)|VARIABLE_ASSIGNMENT|[30]|currAccount|{"Name":"myAccount-267","Id":"0011I000007rfoBQAQ"}|0x2431e691
16:26:41.510 (1673005370)|STATEMENT_EXECUTE|[30]
16:26:41.510 (1673006774)|STATEMENT_EXECUTE|[31]
16:26:41.510 (1673013271)|METHOD_ENTRY|[31]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1673018348)|VARIABLE_SCOPE_BEGIN|[47]|accountId|Id|false|false
16:26:41.510 (1673067968)|VARIABLE_ASSIGNMENT|[47]|accountId|"0011I000007rfoBQAQ"
16:26:41.510 (1673073150)|VARIABLE_SCOPE_BEGIN|[47]|contactNumber|Integer|false|false
16:26:41.510 (1673081365)|VARIABLE_ASSIGNMENT|[47]|contactNumber|1
16:26:41.510 (1673093819)|HEAP_ALLOCATE|[48]|Bytes:5
16:26:41.510 (1673097470)|STATEMENT_EXECUTE|[47]
16:26:41.510 (1673098546)|STATEMENT_EXECUTE|[48]
16:26:41.510 (1673110053)|HEAP_ALLOCATE|[48]|Bytes:4
16:26:41.510 (1673124490)|HEAP_ALLOCATE|[49]|Bytes:1
16:26:41.510 (1673132593)|HEAP_ALLOCATE|[49]|Bytes:21
16:26:41.510 (1673149749)|VARIABLE_ASSIGNMENT|[48]|this.FirstName|"Contact First Name:  (1 more) ..."|0xd8bb2cc
16:26:41.510 (1673162439)|HEAP_ALLOCATE|[50]|Bytes:1
16:26:41.510 (1673170253)|HEAP_ALLOCATE|[50]|Bytes:20
16:26:41.510 (1673182313)|VARIABLE_ASSIGNMENT|[48]|this.LastName|"Contact Last Name: 1"|0xd8bb2cc
16:26:41.510 (1673195101)|VARIABLE_ASSIGNMENT|[48]|this.AccountId|"0011I000007rfoBQAQ"|0xd8bb2cc
16:26:41.510 (1673209614)|VARIABLE_SCOPE_BEGIN|[48]|newContact|Contact|true|false
16:26:41.510 (1673221954)|VARIABLE_ASSIGNMENT|[48]|newContact|{"FirstName":"Contact First Name:  (1 more) ...","LastName":"Contact Last Name: 1","AccountId":"0011I000007rfoBQAQ"}|0xd8bb2cc
16:26:41.510 (1673227862)|STATEMENT_EXECUTE|[53]
16:26:41.510 (1673248611)|HEAP_ALLOCATE|[53]|Bytes:102
16:26:41.510 (1673257537)|HEAP_ALLOCATE|[53]|Bytes:113
16:26:41.510 (1673263322)|USER_DEBUG|[53]|DEBUG|newContact Contact:{FirstName=Contact First Name: 1, LastName=Contact Last Name: 1, AccountId=0011I000007rfoBQAQ}
16:26:41.510 (1673269307)|STATEMENT_EXECUTE|[55]
16:26:41.510 (1673274436)|METHOD_EXIT|[31]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1673281851)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:26:41.510 (1673286546)|STATEMENT_EXECUTE|[32]
16:26:41.510 (1673292311)|METHOD_ENTRY|[32]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1673296866)|VARIABLE_SCOPE_BEGIN|[47]|accountId|Id|false|false
16:26:41.510 (1673349693)|VARIABLE_ASSIGNMENT|[47]|accountId|"0011I000007rfoBQAQ"
16:26:41.510 (1673354483)|VARIABLE_SCOPE_BEGIN|[47]|contactNumber|Integer|false|false
16:26:41.510 (1673361607)|VARIABLE_ASSIGNMENT|[47]|contactNumber|2
16:26:41.510 (1673373997)|HEAP_ALLOCATE|[48]|Bytes:5
16:26:41.510 (1673378112)|STATEMENT_EXECUTE|[47]
16:26:41.510 (1673379268)|STATEMENT_EXECUTE|[48]
16:26:41.510 (1673390270)|HEAP_ALLOCATE|[48]|Bytes:4
16:26:41.510 (1673405046)|HEAP_ALLOCATE|[49]|Bytes:1
16:26:41.510 (1673413115)|HEAP_ALLOCATE|[49]|Bytes:21
16:26:41.510 (1673429926)|VARIABLE_ASSIGNMENT|[48]|this.FirstName|"Contact First Name:  (1 more) ..."|0x17e16e09
16:26:41.510 (1673442020)|HEAP_ALLOCATE|[50]|Bytes:1
16:26:41.510 (1673449784)|HEAP_ALLOCATE|[50]|Bytes:20
16:26:41.510 (1673461265)|VARIABLE_ASSIGNMENT|[48]|this.LastName|"Contact Last Name: 2"|0x17e16e09
16:26:41.510 (1673474021)|VARIABLE_ASSIGNMENT|[48]|this.AccountId|"0011I000007rfoBQAQ"|0x17e16e09
16:26:41.510 (1673482914)|VARIABLE_SCOPE_BEGIN|[48]|newContact|Contact|true|false
16:26:41.510 (1673495371)|VARIABLE_ASSIGNMENT|[48]|newContact|{"FirstName":"Contact First Name:  (1 more) ...","LastName":"Contact Last Name: 2","AccountId":"0011I000007rfoBQAQ"}|0x17e16e09
16:26:41.510 (1673501027)|STATEMENT_EXECUTE|[53]
16:26:41.510 (1673520546)|HEAP_ALLOCATE|[53]|Bytes:102
16:26:41.510 (1673530041)|HEAP_ALLOCATE|[53]|Bytes:113
16:26:41.510 (1673536518)|USER_DEBUG|[53]|DEBUG|newContact Contact:{FirstName=Contact First Name: 2, LastName=Contact Last Name: 2, AccountId=0011I000007rfoBQAQ}
16:26:41.510 (1673542616)|STATEMENT_EXECUTE|[55]
16:26:41.510 (1673547661)|METHOD_EXIT|[32]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1673554576)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:26:41.510 (1673564949)|HEAP_ALLOCATE|[30]|Bytes:5
16:26:41.510 (1673575284)|HEAP_ALLOCATE|[30]|Bytes:12
16:26:41.510 (1673580749)|VARIABLE_SCOPE_BEGIN|[30]|currAccount|Account|true|false
16:26:41.510 (1673592051)|VARIABLE_ASSIGNMENT|[30]|currAccount|{"Name":"myAccount-268","Id":"0011I000007rfoCQAQ"}|0x32777f36
16:26:41.510 (1673597695)|STATEMENT_EXECUTE|[30]
16:26:41.510 (1673598761)|STATEMENT_EXECUTE|[31]
16:26:41.510 (1673604827)|METHOD_ENTRY|[31]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1673609829)|VARIABLE_SCOPE_BEGIN|[47]|accountId|Id|false|false
16:26:41.510 (1673659844)|VARIABLE_ASSIGNMENT|[47]|accountId|"0011I000007rfoCQAQ"
16:26:41.510 (1673665211)|VARIABLE_SCOPE_BEGIN|[47]|contactNumber|Integer|false|false
16:26:41.510 (1673671898)|VARIABLE_ASSIGNMENT|[47]|contactNumber|1
16:26:41.510 (1673684682)|HEAP_ALLOCATE|[48]|Bytes:5
16:26:41.510 (1673688269)|STATEMENT_EXECUTE|[47]
16:26:41.510 (1673689377)|STATEMENT_EXECUTE|[48]
16:26:41.510 (1673700867)|HEAP_ALLOCATE|[48]|Bytes:4
16:26:41.510 (1673715843)|HEAP_ALLOCATE|[49]|Bytes:1
16:26:41.510 (1673723830)|HEAP_ALLOCATE|[49]|Bytes:21
16:26:41.510 (1673740831)|VARIABLE_ASSIGNMENT|[48]|this.FirstName|"Contact First Name:  (1 more) ..."|0x465106d2
16:26:41.510 (1673753258)|HEAP_ALLOCATE|[50]|Bytes:1
16:26:41.510 (1673761271)|HEAP_ALLOCATE|[50]|Bytes:20
16:26:41.510 (1673772857)|VARIABLE_ASSIGNMENT|[48]|this.LastName|"Contact Last Name: 1"|0x465106d2
16:26:41.510 (1673785577)|VARIABLE_ASSIGNMENT|[48]|this.AccountId|"0011I000007rfoCQAQ"|0x465106d2
16:26:41.510 (1673794676)|VARIABLE_SCOPE_BEGIN|[48]|newContact|Contact|true|false
16:26:41.510 (1673805888)|VARIABLE_ASSIGNMENT|[48]|newContact|{"FirstName":"Contact First Name:  (1 more) ...","LastName":"Contact Last Name: 1","AccountId":"0011I000007rfoCQAQ"}|0x465106d2
16:26:41.510 (1673811407)|STATEMENT_EXECUTE|[53]
16:26:41.510 (1673831409)|HEAP_ALLOCATE|[53]|Bytes:102
16:26:41.510 (1673840781)|HEAP_ALLOCATE|[53]|Bytes:113
16:26:41.510 (1673846711)|USER_DEBUG|[53]|DEBUG|newContact Contact:{FirstName=Contact First Name: 1, LastName=Contact Last Name: 1, AccountId=0011I000007rfoCQAQ}
16:26:41.510 (1673852956)|STATEMENT_EXECUTE|[55]
16:26:41.510 (1673858090)|METHOD_EXIT|[31]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1673865907)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:26:41.510 (1673870255)|STATEMENT_EXECUTE|[32]
16:26:41.510 (1673875949)|METHOD_ENTRY|[32]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1673880413)|VARIABLE_SCOPE_BEGIN|[47]|accountId|Id|false|false
16:26:41.510 (1673929550)|VARIABLE_ASSIGNMENT|[47]|accountId|"0011I000007rfoCQAQ"
16:26:41.510 (1673934309)|VARIABLE_SCOPE_BEGIN|[47]|contactNumber|Integer|false|false
16:26:41.510 (1673941597)|VARIABLE_ASSIGNMENT|[47]|contactNumber|2
16:26:41.510 (1673953520)|HEAP_ALLOCATE|[48]|Bytes:5
16:26:41.510 (1673957379)|STATEMENT_EXECUTE|[47]
16:26:41.510 (1673958402)|STATEMENT_EXECUTE|[48]
16:26:41.510 (1673969512)|HEAP_ALLOCATE|[48]|Bytes:4
16:26:41.510 (1673984504)|HEAP_ALLOCATE|[49]|Bytes:1
16:26:41.510 (1673992432)|HEAP_ALLOCATE|[49]|Bytes:21
16:26:41.510 (1674009636)|VARIABLE_ASSIGNMENT|[48]|this.FirstName|"Contact First Name:  (1 more) ..."|0x1fcda275
16:26:41.510 (1674022840)|HEAP_ALLOCATE|[50]|Bytes:1
16:26:41.510 (1674031028)|HEAP_ALLOCATE|[50]|Bytes:20
16:26:41.510 (1674042412)|VARIABLE_ASSIGNMENT|[48]|this.LastName|"Contact Last Name: 2"|0x1fcda275
16:26:41.510 (1674054951)|VARIABLE_ASSIGNMENT|[48]|this.AccountId|"0011I000007rfoCQAQ"|0x1fcda275
16:26:41.510 (1674063946)|VARIABLE_SCOPE_BEGIN|[48]|newContact|Contact|true|false
16:26:41.510 (1674076122)|VARIABLE_ASSIGNMENT|[48]|newContact|{"FirstName":"Contact First Name:  (1 more) ...","LastName":"Contact Last Name: 2","AccountId":"0011I000007rfoCQAQ"}|0x1fcda275
16:26:41.510 (1674081359)|STATEMENT_EXECUTE|[53]
16:26:41.510 (1674100676)|HEAP_ALLOCATE|[53]|Bytes:102
16:26:41.510 (1674110425)|HEAP_ALLOCATE|[53]|Bytes:113
16:26:41.510 (1674116580)|USER_DEBUG|[53]|DEBUG|newContact Contact:{FirstName=Contact First Name: 2, LastName=Contact Last Name: 2, AccountId=0011I000007rfoCQAQ}
16:26:41.510 (1674122473)|STATEMENT_EXECUTE|[55]
